route,xD,yD,xF,yF,tmja,tmja1,tmja2,tmja3,tmja4,tmja5
N0088,"633503,41","6322129,89","633674,69","6321975,98",8758.0,8303.0,0.0,0.0,0.0,7365.0
N0088,"633674,69","6321975,98","633736,19","6321862,8",20332.0,19625.0,19165.0,19288.0,19445.0,19254.0
N0088,"633736,19","6321862,8","634387,86","6318744,98",20332.0,19625.0,19165.0,19288.0,19445.0,19254.0
N0088,"634387,86","6318744,98","632148,1","6317440,96",0.0,0.0,24705.0,0.0,24689.0,0.0
N0088,"632148,1","6317440,96","632153,41","6317283,79",0.0,0.0,27933.0,0.0,27915.0,0.0
N0088,"632153,41","6317283,79","632232,97","6317281,4",0.0,0.0,27933.0,0.0,27915.0,0.0
N0088,"632232,97","6317281,4","632558,67","6316689,73",0.0,0.0,27933.0,0.0,27915.0,0.0
N0088,"632558,67","6316689,73","633488,57","6315721,12",38284.0,33922.0,34569.0,0.0,34546.0,35701.0
N0088,"633488,57","6315721,12","633519,41","6315651,84",0.0,0.0,26861.0,0.0,26844.0,0.0
N0088,"633519,41","6315651,84","633649,03","6314913,21",0.0,0.0,26861.0,0.0,26844.0,0.0
N0088,"633649,03","6314913,21","633565,06","6314561,87",0.0,0.0,34488.0,0.0,34466.0,0.0
N0088,"633565,06","6314561,87","631090,34","6312890,75",0.0,0.0,34488.0,0.0,34466.0,0.0
N0088,"631090,34","6312890,75","629327,95","6313446,08",0.0,0.0,29487.0,0.0,29468.0,0.0
N0088,"629327,95","6313446,08","624485,12","6313345,64",36660.0,35296.0,34250.0,0.0,33077.0,32110.0
N0088,"624485,12","6313345,64","624376,75","6313334,05",36660.0,35296.0,34250.0,0.0,33077.0,32110.0
N0088,"624376,75","6313334,05","623969,5","6313177,76",36660.0,35296.0,34250.0,0.0,33077.0,32110.0
N0089,"710816,68","6519516,5","709809,5","6519922,96",,,,,,
N0089,"441165,54","6424395,02","430751,15","6425630,93",,,,,,
N0089,"430751,15","6425630,93","426000,04","6424894,04",57213.0,55292.0,54004.0,53454.0,53378.0,40120.0
N0089,"426000,04","6424894,04","423119,22","6424888,09",0.0,0.0,0.0,0.0,0.0,0.0
N0090,"959543,74","6510434,71","963674,09","6512679,61",30128.0,32030.0,31470.0,0.0,31453.0,30915.0
N0090,"963674,09","6512679,61","970497,22","6500279,77",24069.0,24964.0,24477.0,0.0,24010.0,23160.0
N0090,"970497,22","6500279,77","975568,41","6493026,8",0.0,0.0,19768.0,0.0,20162.0,19663.0
N0090,"975568,41","6493026,8","977038,47","6494027,4",13501.0,13675.0,13667.0,0.0,13820.0,13761.0
N0090,"977038,47","6494027,4","977828,85","6495093,57",13501.0,13675.0,13667.0,0.0,13820.0,13761.0
N0090,"977828,85","6495093,57","978278,15","6496325,73",13501.0,13675.0,13667.0,0.0,13820.0,13761.0
N0090,"978278,15","6496325,73","978418,73","6496821,28",13501.0,13675.0,13667.0,0.0,13820.0,13761.0
N0090,"978418,73","6496821,28","980202,6","6498526,5",0.0,0.0,11362.0,0.0,11375.0,11197.0
N0090,"980202,6","6498526,5","980758,43","6498783,25",0.0,0.0,11362.0,0.0,11375.0,11197.0
N0090,"980758,43","6498783,25","981245,86","6499908,89",12356.0,12157.0,12185.0,0.0,12220.0,12148.0
N0090,"981245,86","6499908,89","981421,7","6499992,74",12356.0,12157.0,12185.0,0.0,12220.0,12148.0
N0090,"981421,7","6499992,74","985056,45","6501626,77",12356.0,12157.0,12185.0,0.0,12220.0,12148.0
N0090,"985056,45","6501626,77","992720,93","6507604,23",7115.0,9633.0,9654.0,0.0,9739.0,9647.0
N0094,"944881,81","6389544,93","946593,24","6390644,86",20717.0,19744.0,19576.0,19372.0,19616.0,19368.0
N0094,"946593,24","6390644,86","955709,17","6389660,56",13170.0,12551.0,12444.0,12314.0,12469.0,12311.0
N0094,"955709,17","6389660,56","970207,61","6386632,67",15567.0,14464.0,14243.0,13956.0,14295.0,13934.0
N0094,"970207,61","6386632,67","976736,09","6389368,52",14406.0,13813.0,13843.0,13664.0,13926.0,13555.0
N0094,"976736,09","6389368,52","978817,48","6393759,32",0.0,0.0,0.0,0.0,0.0,0.0
N0094,"978817,48","6393759,32","986443,5","6402828,6",9256.0,8981.0,8990.0,8849.0,9114.0,8947.0
N0094,"986443,5","6402828,6","981660,87","6416923,75",6808.0,6578.0,6331.0,6435.0,6336.0,6285.0
N0094,"981660,87","6416923,75","986485,72","6428316,56",0.0,8028.0,7949.0,7949.0,7949.0,7919.0
N0094,"986485,72","6428316,56","986316,73","6429499,25",0.0,3808.0,3771.0,3771.0,3872.0,7644.0
N0094,"986316,73","6429499,25","987506,14","6429111,26",0.0,1689.0,1673.0,1673.0,1718.0,3393.0
N0094,"987506,14","6429111,26","987947,67","6429315,29",8757.0,8539.0,8494.0,8258.0,8417.0,8286.0
N0094,"987947,67","6429315,29","993332,45","6432477,13",6209.0,6054.0,6022.0,5854.0,5966.0,5873.0
N0094,"993332,45","6432477,13","994047,64","6432926,11",3303.0,3164.0,3197.0,3084.0,3179.0,2618.0
N0094,"994047,64","6432926,11","995310,7","6433295,22",3136.0,2980.0,3015.0,2778.0,2909.0,2861.0
N0094,"995310,7","6433295,22","995327,25","6433309,75",,,,,,
N0097,"939055,23","6229437,04","939513,47","6229151,41",,,,,,
N0098,"953241,57","6229119,51","954346,69","6228806,31",,,,,,
N0100,"828251,61","6316936,02","832783,79","6318837,84",,,,,,
N0100,"832783,79","6318837,84","840292,04","6319222,96",20340.0,20258.0,0.0,0.0,0.0,0.0
N0100,"840292,04","6319222,96","841237,04","6318444,22",,,,,,
N0102,"837391,47","6385632,47","836494,75","6385504,82",8817.0,8666.0,8513.0,0.0,8387.0,8396.0
N0102,"836494,75","6385504,82","834415,54","6385101,14",,,,,,
N0102,"834415,54","6385101,14","834135,55","6385239,99",14347.0,13888.0,13765.0,0.0,5318.0,0.0
N0102,"834135,55","6385239,99","833956,37","6385536,95",14347.0,13888.0,13765.0,0.0,5318.0,0.0
N0102,"833956,37","6385536,95","833854,05","6385136,11",14347.0,13888.0,13765.0,0.0,5318.0,0.0
N0102,"833854,05","6385136,11","833645,6","6384871,68",14347.0,13888.0,13765.0,0.0,5318.0,0.0
N0102,"833645,6","6384871,68","833518,08","6384354,6",14347.0,13888.0,13765.0,0.0,5318.0,0.0
N0102,"833518,08","6384354,6","832546,7","6384079,74",14347.0,13888.0,13765.0,0.0,5318.0,0.0
N0102,"832546,7","6384079,74","831420,75","6385518,15",0.0,0.0,0.0,0.0,0.0,8135.0
N0102,"831420,75","6385518,15","829514,16","6387367,82",0.0,0.0,0.0,0.0,0.0,8135.0
N0102,"829514,16","6387367,82","826341,6","6386666,97",0.0,0.0,0.0,0.0,0.0,8135.0
N0102,"826341,6","6386666,97","826228,64","6386709,7",,,,,,
N0102,"826228,64","6386709,7","808217,42","6395360,33",,,,,,
N0102,"808217,42","6395360,33","806750,19","6394776,32",0.0,12587.0,12486.0,12559.0,12571.0,11330.0
N0102,"806750,19","6394776,32","805735,65","6394612,08",0.0,12587.0,12486.0,12559.0,12571.0,11330.0
N0102,"805735,65","6394612,08","801913,56","6397436,56",0.0,12587.0,12486.0,12559.0,12571.0,11330.0
N0102,"801913,56","6397436,56","801455,76","6397383,19",5701.0,5330.0,5841.0,5384.0,5408.0,5286.0
N0102,"801455,76","6397383,19","800707,7","6397876,02",5701.0,5330.0,5841.0,5384.0,5408.0,5286.0
N0102,"800707,7","6397876,02","789038,57","6396797,55",5701.0,5330.0,5841.0,5384.0,5408.0,5286.0
N0102,"789038,57","6396797,55","779779,85","6403339,5",,,,,,
N0102,"779779,85","6403339,5","772401,61","6407841,66",3680.0,3580.0,3200.0,3706.0,3194.0,0.0
N0102,"772401,61","6407841,66","772335,71","6407809,43",,,,,,
N0102,"772335,71","6407809,43","744244,7","6449436,42",,,,,,
N0102,"744244,7","6449436,42","740568,35","6453608,22",8940.0,8770.0,8853.0,8877.0,9390.0,0.0
N0102,"740568,35","6453608,22","740286,81","6454025,4",8940.0,8770.0,8853.0,8877.0,9390.0,0.0
N0102,"740286,81","6454025,4","738753,23","6456940,77",8940.0,8770.0,8853.0,8877.0,9390.0,0.0
N0102,"738753,23","6456940,77","738135,66","6458074,25",8940.0,8770.0,8853.0,8877.0,9390.0,0.0
N0102,"738135,66","6458074,25","733431,67","6461745,12",8940.0,8770.0,8853.0,8877.0,9390.0,0.0
N0102,"733431,67","6461745,12","732796,65","6462740,05",8940.0,8770.0,8853.0,8877.0,9390.0,0.0
N0102,"732796,65","6462740,05","721886,18","6475526,39",,,,,,
N0104,"644070,6","6886178,11","649843,4","6884852,46",42500.0,42500.0,42530.0,44607.0,42012.0,41102.0
N0104,"649843,4","6884852,46","653762,41","6885069,65",48000.0,47972.0,47684.0,47919.0,48432.0,47271.0
N0104,"653762,41","6885069,65","662297,97","6882189,57",48600.0,48600.0,48629.0,50696.0,51047.0,48692.0
N0104,"662297,97","6882189,57","665600,28","6881107,81",37300.0,37300.0,37300.0,37291.0,38559.0,40522.0
N0104,"665600,28","6881107,81","665670,55","6881112,95",,,,,,
N0104,"672035,49","6858938,53","671849,56","6858529,06",100400.0,100400.0,100400.0,100400.0,100400.0,100400.0
N0104,"671849,56","6858529,06","671819,39","6858461,44",100400.0,100400.0,100400.0,100400.0,100400.0,100400.0
N0104,"671819,39","6858461,44","671740,74","6858198,54",100400.0,100400.0,100400.0,100400.0,100400.0,100400.0
N0104,"671740,74","6858198,54","672599,32","6855973,16",101600.0,101600.0,101600.0,101558.0,103236.0,98077.0
N0104,"672599,32","6855973,16","672119,65","6855021,65",95765.0,102943.0,98300.0,98300.0,98255.0,98608.0
N0104,"672119,65","6855021,65","671755,86","6853419,98",94775.0,100108.0,115500.0,115500.0,115500.0,115500.0
N0104,"671755,86","6853419,98","671713,32","6853276,11",93365.0,103592.0,91700.0,91700.0,91700.0,91700.0
N0104,"671713,32","6853276,11","671596,43","6853039,72",93365.0,103592.0,91700.0,91700.0,91700.0,91700.0
N0104,"671596,43","6853039,72","671482,69","6852736,87",93365.0,103592.0,91700.0,91700.0,91700.0,91700.0
N0104,"671482,69","6852736,87","671605,2","6849944,5",76085.0,78159.0,76777.0,76492.0,76515.0,75371.0
N0104,"671605,2","6849944,5","670783,88","6847624,6",71211.0,76930.0,72000.0,72000.0,72004.0,72100.0
N0104,"670783,88","6847624,6","670511,18","6846405,55",70746.0,74922.0,71600.0,71600.0,71642.0,71235.0
N0104,"670511,18","6846405,55","670261,16","6844844,64",74549.0,77925.0,69000.0,69000.0,68222.0,73200.0
N0104,"670261,16","6844844,64","671230,46","6841980,92",75200.0,75200.0,75200.0,75200.0,75231.0,78709.0
N0104,"671230,46","6841980,92","671300,78","6841813,82",80077.0,81675.0,83000.0,83000.0,83000.0,35900.0
N0104,"671300,78","6841813,82","671482,99",6840761,80077.0,81675.0,83000.0,83000.0,83000.0,35900.0
N0104,"671482,99",6840761,"671488,22","6840022,17",49398.0,54400.0,54368.0,52668.0,52552.0,52570.0
N0104,"671488,22","6840022,17","668093,6","6838644,91",49398.0,54400.0,54368.0,52668.0,52552.0,52570.0
N0104,"668093,6","6838644,91","666834,44","6838457,49",55300.0,55300.0,55300.0,55257.0,55132.0,55573.0
N0104,"666834,44","6838457,49","665735,67","6838271,65",61200.0,61200.0,61200.0,61174.0,60958.0,61131.0
N0104,"665735,67","6838271,65","665200,97","6836986,65",95800.0,95800.0,95800.0,95800.0,95805.0,92400.0
N0104,"665200,97","6836986,65","663711,82","6836932,83",83900.0,83900.0,83900.0,83863.0,85000.0,84979.0
N0104,"663711,82","6836932,83","662887,42","6836970,35",89300.0,89333.0,88193.0,91732.0,102186.0,90533.0
N0104,"662887,42","6836970,35","661246,79","6836352,84",109227.0,117947.0,109400.0,109415.0,98846.0,107008.0
N0104,"661246,79","6836352,84","661052,46","6836244,8",103960.0,118900.0,118924.0,112889.0,107159.0,106617.0
N0104,"661052,46","6836244,8","660014,27","6835490,96",103960.0,118900.0,118924.0,112889.0,107159.0,106617.0
N0104,"660014,27","6835490,96","659864,18","6835299,94",103960.0,118900.0,118924.0,112889.0,107159.0,106617.0
N0104,"659864,18","6835299,94","658216,5","6834626,15",104159.0,106687.0,97950.0,95403.0,97277.0,77600.0
N0104,"658216,5","6834626,15","658209,72","6834643,81",75043.0,77799.0,75290.0,72707.0,68678.0,67558.0
N0104,"658209,72","6834643,81","657254,72","6836142,92",75043.0,77799.0,75290.0,72707.0,68678.0,67558.0
N0104,"657254,72","6836142,92","656084,71","6837302,76",50641.0,53049.0,42585.0,42722.0,47291.0,48625.0
N0104,"656084,71","6837302,76","656030,51","6837478,91",50641.0,53049.0,42585.0,42722.0,47291.0,48625.0
N0104,"656030,51","6837478,91","655045,46","6836131,54",73729.0,80225.0,86000.0,86025.0,84445.0,78156.0
N0104,"655045,46","6836131,54","652414,17","6836412,91",84596.0,83818.0,83642.0,83313.0,82847.0,77768.0
N0104,"652414,17","6836412,91","651471,26","6836425,4",62862.0,77728.0,72199.0,77786.0,75596.0,61160.0
N0104,"651471,26","6836425,4","648241,1",6836210,61605.0,73687.0,73500.0,73533.0,74380.0,73311.0
N0104,"648241,1",6836210,"645604,53","6836422,02",58217.0,66847.0,70075.0,69648.0,70570.0,52407.0
N0104,"645604,53","6836422,02","639612,99","6839655,53",51568.0,50644.0,50575.0,51123.0,51385.0,51736.0
N0104,"639612,99","6839655,53","640018,07","6840299,15",51568.0,50644.0,50575.0,51123.0,51385.0,51736.0
N0104,"640018,07","6840299,15","640069,01","6840369,68",51568.0,50644.0,50575.0,51123.0,51385.0,51736.0
N0104,"640069,01","6840369,68","640452,81","6840999,94",51568.0,50644.0,50575.0,51123.0,51385.0,51736.0
N0105,"673128,96","6830523,17","673684,87","6829501,35",,,,,,
N0105,"673684,87","6829501,35","673866,69","6828872,9",38600.0,38600.0,38600.0,38600.0,38600.0,38600.0
N0106,"807898,91","6302800,26","805973,08","6309108,08",,,,,,
N0106,"805973,08","6309108,08","801311,35","6313979,79",31235.0,28060.0,0.0,0.0,0.0,0.0
N0106,"801311,35","6313979,79","800770,26","6314719,44",,,,,,
N0106,"800770,26","6314719,44","797548,85","6319687,86",18293.0,17466.0,0.0,0.0,0.0,0.0
N0106,"797548,85","6319687,86","793370,15","6324330,64",37941.0,0.0,0.0,0.0,0.0,0.0
N0106,"793370,15","6324330,64","788133,79","6334555,67",0.0,0.0,0.0,0.0,0.0,0.0
N0106,"788133,79","6334555,67","786337,34","6338579,08",,,,,,
N0106,"786337,34","6338579,08","782311,75","6345866,14",10678.0,10440.0,0.0,0.0,0.0,0.0
N0106,"782311,75","6345866,14","777604,38","6350764,64",3061.0,3039.0,0.0,0.0,0.0,0.0
N0106,"777604,38","6350764,64","762913,14","6353801,87",2548.0,2530.0,2505.0,2516.0,2516.0,2493.0
N0106,"762913,14","6353801,87","761816,37","6352655,96",2237.0,3742.0,3612.0,2642.0,0.0,0.0
N0106,"761816,37","6352655,96","760654,38","6352463,13",2237.0,3742.0,3612.0,2642.0,0.0,0.0
N0106,"760654,38","6352463,13","747864,67","6357885,52",2237.0,3742.0,3612.0,2642.0,0.0,0.0
N0106,"747864,67","6357885,52","745128,46","6362804,42",3894.0,3864.0,3695.0,3733.0,3767.0,3680.0
N0106,"745128,46","6362804,42","739425,96","6375568,05",0.0,1049.0,1209.0,1086.0,1318.0,1314.0
N0106,"739425,96","6375568,05","736396,22","6376054,21",,,,,,
N0109,"766408,1","6279346,6","761906,67","6281591,2",36753.0,35586.0,35044.0,28857.0,31052.0,22238.0
N0109,"761906,67","6281591,2","761263,45","6281863,63",,,,,,
N0112,"649691,48","6267752,96","649678,41","6267752,4",13110.0,13020.0,12934.0,0.0,13243.0,0.0
N0112,"649678,41","6267752,4","649648,3","6267759,78",13110.0,13020.0,12934.0,0.0,13243.0,0.0
N0112,"649648,3","6267759,78","649306,58","6267886,23",13110.0,13020.0,12934.0,0.0,13243.0,0.0
N0112,"649306,58","6267886,23","649097,25","6267967,24",13110.0,13020.0,12934.0,0.0,13243.0,0.0
N0112,"649097,25","6267967,24","648439,82","6268021,49",13110.0,13020.0,12934.0,0.0,13243.0,0.0
N0112,"648439,82","6268021,49","648342,73","6267955,88",13110.0,13020.0,12934.0,0.0,13243.0,0.0
N0112,"648342,73","6267955,88","648300,92","6267926,53",13110.0,13020.0,12934.0,0.0,13243.0,0.0
N0112,"648300,92","6267926,53","648243,85","6267887,56",13110.0,13020.0,12934.0,0.0,13243.0,0.0
N0112,"648243,85","6267887,56","648119,96","6267827,43",13110.0,13020.0,12934.0,0.0,13243.0,0.0
N0112,"648119,96","6267827,43","648088,2","6267818,5",13110.0,13020.0,12934.0,0.0,13243.0,0.0
N0112,"648088,2","6267818,5","647821,03","6267836,78",13110.0,13020.0,12934.0,0.0,13243.0,0.0
N0112,"647821,03","6267836,78","647737,49","6267850,81",13110.0,13020.0,12934.0,0.0,13243.0,0.0
N0112,"647737,49","6267850,81",647596,"6267901,89",13110.0,13020.0,12934.0,0.0,13243.0,0.0
N0112,647596,"6267901,89","647568,08","6267925,33",13110.0,13020.0,12934.0,0.0,13243.0,0.0
N0112,"647568,08","6267925,33","647243,95","6268162,14",13110.0,13020.0,12934.0,0.0,13243.0,0.0
N0112,"647243,95","6268162,14","647204,57","6268191,59",13110.0,13020.0,12934.0,0.0,13243.0,0.0
N0112,"647204,57","6268191,59","644209,44","6268958,9",13110.0,13020.0,12934.0,0.0,13243.0,0.0
N0112,"644209,44","6268958,9",644028,"6269042,83",13110.0,13020.0,12934.0,0.0,13243.0,0.0
N0112,644028,"6269042,83","641767,5","6270748,99",13110.0,13020.0,12934.0,0.0,13243.0,0.0
N0112,"641767,5","6270748,99",636969,"6277819,89",0.0,0.0,10727.0,0.0,10984.0,0.0
N0112,636969,"6277819,89","636640,34","6277794,87",0.0,0.0,10727.0,0.0,10984.0,0.0
N0112,"636640,34","6277794,87","636821,06","6277439,03",0.0,0.0,10727.0,0.0,10984.0,0.0
N0113,"847968,17","6283767,52","845402,34","6282856,41",0.0,0.0,0.0,0.0,0.0,0.0
N0113,"845402,34","6282856,41","843120,83","6283161,44",35588.0,33354.0,33024.0,33024.0,33024.0,33370.0
N0113,"843120,83","6283161,44","840298,18","6283312,88",36683.0,34384.0,34044.0,34044.0,34044.0,34566.0
N0113,"840298,18","6283312,88","832314,46","6286044,1",54261.0,50916.0,50412.0,50412.0,50412.0,51183.0
N0113,"832314,46","6286044,1","829969,05","6287906,94",66628.0,62325.0,61708.0,61708.0,61708.0,62654.0
N0113,"829969,05","6287906,94","829877,32","6287912,11",66628.0,62325.0,61708.0,61708.0,61708.0,62654.0
N0113,"807852,42","6302772,69","806129,34","6301207,42",,,,,,
N0113,"806129,34","6301207,42","803427,43","6298039,28",22380.0,21786.0,0.0,0.0,0.0,0.0
N0113,"803427,43","6298039,28","799492,44","6293629,97",17702.0,17232.0,0.0,0.0,0.0,0.0
N0113,"799492,44","6293629,97","795864,39","6290215,48",11378.0,11056.0,0.0,0.0,0.0,0.0
N0113,"795864,39","6290215,48","794241,71","6289134,12",16780.0,16306.0,0.0,0.0,0.0,0.0
N0113,"794241,71","6289134,12","793926,61","6288925,09",15620.0,15178.0,0.0,0.0,0.0,0.0
N0113,"793926,61","6288925,09","793924,87","6288924,09",,,,,,
N0113,"793924,87","6288924,09","792671,06","6287761,03",25723.0,24568.0,24203.0,24144.0,23865.0,23657.0
N0113,"792671,06","6287761,03","790180,03","6287155,39",,,,,,
N0113,"790180,03","6287155,39","780695,22","6284478,95",14433.0,14233.0,14093.0,14368.0,15554.0,15904.0
N0113,"780695,22","6284478,95","780082,02","6284492,78",,,,,,
N0113,"780082,02","6284492,78","779401,06","6284374,39",45031.0,44407.0,43968.0,44826.0,48527.0,49619.0
N0113,"779401,06","6284374,39","778792,12","6284222,7",,,,,,
N0113,"650348,03","6234358,6","645665,55","6236575,33",,,,,,
N0116,"687716,94","6177207,61","684467,56","6176442,58",25708.0,24494.0,25944.0,25727.0,26243.0,26140.0
N0116,"684467,56","6176442,58","679405,16","6175954,79",0.0,0.0,19722.0,19655.0,19694.0,0.0
N0116,"679405,16","6175954,79","676145,43","6177029,39",20652.0,20335.0,19802.0,19514.0,19632.0,19298.0
N0116,"676145,43","6177029,39","669604,35","6175713,99",15291.0,15179.0,14601.0,14471.0,14336.0,14864.0
N0116,"669604,35","6175713,99","666008,06","6173077,1",15006.0,15088.0,14871.0,14657.0,14797.0,14825.0
N0116,"666008,06","6173077,1","663421,42","6172501,39",15006.0,15088.0,14871.0,14657.0,14797.0,14825.0
N0116,"663421,42","6172501,39","659506,67","6171795,75",15006.0,15088.0,14871.0,14657.0,14797.0,14825.0
N0116,"659506,67","6171795,75","652616,74","6169498,67",15006.0,15088.0,14871.0,14657.0,14797.0,14825.0
N0116,"652616,74","6169498,67","651351,95","6168015,31",10097.0,10070.0,9902.0,9868.0,9887.0,9994.0
N0116,"651351,95","6168015,31","651138,89","6167852,51",10097.0,10070.0,9902.0,9868.0,9887.0,9994.0
N0116,"651138,89","6167852,51","650985,11","6167767,34",10097.0,10070.0,9902.0,9868.0,9887.0,9994.0
N0116,"650985,11","6167767,34","650433,32","6167545,98",10097.0,10070.0,9902.0,9868.0,9887.0,9994.0
N0116,"650433,32","6167545,98","649804,81","6167275,64",10097.0,10070.0,9902.0,9868.0,9887.0,9994.0
N0116,"649804,81","6167275,64","648874,9","6166619,22",10097.0,10070.0,9902.0,9868.0,9887.0,9994.0
N0116,"648874,9","6166619,22","648222,05","6165440,65",10097.0,10070.0,9902.0,9868.0,9887.0,9994.0
N0116,"648222,05","6165440,65","646888,68","6164985,64",0.0,0.0,9031.0,9000.0,9018.0,0.0
N0116,"646888,68","6164985,64","646836,1","6164913,94",0.0,0.0,9031.0,9000.0,9018.0,0.0
N0116,"646836,1","6164913,94","645392,64","6163739,2",0.0,0.0,9031.0,9000.0,9018.0,0.0
N0116,"645392,64","6163739,2","644343,65","6163456,8",0.0,0.0,9031.0,9000.0,9018.0,0.0
N0116,"644343,65","6163456,8","644049,34","6163399,42",0.0,0.0,9031.0,9000.0,9018.0,0.0
N0116,"644049,34","6163399,42","640581,26","6162088,97",0.0,0.0,9031.0,9000.0,9018.0,0.0
N0116,"640581,26","6162088,97","639760,52","6161774,43",0.0,0.0,9031.0,9000.0,9018.0,0.0
N0116,"639760,52","6161774,43","639753,58","6161746,26",5336.0,0.0,0.0,0.0,0.0,0.0
N0116,"639753,58","6161746,26","634588,32","6158092,7",5336.0,0.0,0.0,0.0,0.0,0.0
N0116,"634588,32","6158092,7","634045,81","6157795,47",5336.0,0.0,0.0,0.0,0.0,0.0
N0116,"634045,81","6157795,47","633105,07","6157382,11",5336.0,0.0,0.0,0.0,0.0,0.0
N0116,"633105,07","6157382,11","630535,3","6156920,7",5336.0,0.0,0.0,0.0,0.0,0.0
N0116,"630535,3","6156920,7","630213,21","6156858,44",5336.0,0.0,0.0,0.0,0.0,0.0
N0116,"630213,21","6156858,44","629007,02","6156879,41",5336.0,0.0,0.0,0.0,0.0,0.0
N0116,"629007,02","6156879,41","628586,21","6156754,02",5336.0,0.0,0.0,0.0,0.0,0.0
N0116,"628586,21","6156754,02","627219,28","6156820,79",5336.0,0.0,0.0,0.0,0.0,0.0
N0116,"627219,28","6156820,79","625341,98","6155634,61",0.0,4291.0,4188.0,4260.0,4296.0,4343.0
N0116,"625341,98","6155634,61","625300,08","6155619,91",0.0,4291.0,4188.0,4260.0,4296.0,4343.0
N0116,"625300,08","6155619,91","622642,83","6154282,55",4218.0,4149.0,4099.0,4181.0,4430.0,4302.0
N0116,"622642,83","6154282,55","612976,96","6148809,13",4218.0,4149.0,4099.0,4181.0,4430.0,4302.0
N0116,"612976,96","6148809,13","613000,44","6148849,17",4028.0,4600.0,4909.0,5080.0,5136.0,5230.0
N0116,"613000,44","6148849,17","613025,9","6150256,69",4028.0,4600.0,4909.0,5080.0,5136.0,5230.0
N0118,"643093,84","6858916,3","642214,98","6857148,95",95690.0,96849.0,97670.0,95566.0,98244.0,97998.0
N0118,"642214,98","6857148,95","642889,09","6854264,59",103589.0,106345.0,101500.0,101533.0,103496.0,104762.0
N0118,"642889,09","6854264,59","642839,33","6853297,79",49300.0,49300.0,49300.0,49279.0,49499.0,47577.0
N0118,"642839,33","6853297,79","643320,24","6852584,25",49300.0,49300.0,49300.0,49279.0,49499.0,47577.0
N0118,"643320,24","6852584,25","642424,66","6850134,86",91323.0,89891.0,88390.0,88919.0,88858.0,85728.0
N0118,"642424,66","6850134,86","640469,8","6849646,15",64500.0,64486.0,64043.0,64863.0,63720.0,63903.0
N0118,"640469,8","6849646,15","638866,26","6848463,9",63700.0,63700.0,63716.0,63716.0,64805.0,63337.0
N0118,"638866,26","6848463,9","639225,6","6846416,22",62700.0,62665.0,68400.0,68400.0,68396.0,68468.0
N0118,"639225,6","6846416,22","640486,99","6845494,14",74263.0,67987.0,74000.0,73953.0,73990.0,71829.0
N0118,"640486,99","6845494,14","640570,89","6844026,26",75346.0,74449.0,74918.0,67774.0,68775.0,68821.0
N0118,"640570,89","6844026,26","640331,32","6842997,39",63800.0,63797.0,57400.0,57433.0,58018.0,56244.0
N0118,"640331,32","6842997,39","640530,69","6841231,32",,,,,,
N0122,"624005,08","6390237,49","634928,7","6397636,08",,,,,,
N0122,"634928,7","6397636,08","636454,39","6401672,72",,,,,,
N0122,"636454,39","6401672,72","639669,26","6416629,03",0.0,3828.0,3597.0,3605.0,3689.0,3775.0
N0122,"639669,26","6416629,03","640955,13","6417132,64",0.0,3828.0,3597.0,3605.0,3689.0,3775.0
N0122,"640955,13","6417132,64","641899,38","6416982,1",0.0,3828.0,3597.0,3605.0,3689.0,3775.0
N0122,"641899,38","6416982,1","659328,38","6425506,59",,,,,,
N0122,"659328,38","6425506,59","664532,97","6427040,68",7772.0,7746.0,7505.0,7692.0,7885.0,7861.0
N0122,"664532,97","6427040,68","665213,82","6427441,05",7772.0,7746.0,7505.0,7692.0,7885.0,7861.0
N0122,"665213,82","6427441,05","666009,17","6427854,36",7772.0,7746.0,7505.0,7692.0,7885.0,7861.0
N0122,"666009,17","6427854,36","669434,02","6430319,56",7772.0,7746.0,7505.0,7692.0,7885.0,7861.0
N0122,"669434,02","6430319,56","679958,13","6443146,46",,,,,,
N0122,"679958,13","6443146,46","680774,22","6443687,11",5854.0,5925.0,5800.0,5843.0,6014.0,5957.0
N0122,"680774,22","6443687,11","681972,19","6445428,45",5854.0,5925.0,5800.0,5843.0,6014.0,5957.0
N0122,"681972,19","6445428,45","682384,69","6445427,29",5854.0,5925.0,5800.0,5843.0,6014.0,5957.0
N0122,"682384,69","6445427,29","682908,88","6445581,21",5854.0,5925.0,5800.0,5843.0,6014.0,5957.0
N0122,"682908,88","6445581,21","683206,29","6445642,19",5854.0,5925.0,5800.0,5843.0,6014.0,5957.0
N0122,"683206,29","6445642,19","686761,07","6445905,92",5854.0,5925.0,5800.0,5843.0,6014.0,5957.0
N0122,"686761,07","6445905,92","686850,67","6445885,77",5854.0,5925.0,5800.0,5843.0,6014.0,5957.0
N0122,"686850,67","6445885,77","690691,28","6445506,82",5854.0,5925.0,5800.0,5843.0,6014.0,5957.0
N0122,"690691,28","6445506,82","698604,83","6448453,82",,,,,,
N0122,"698604,83","6448453,82","706346,73","6454809,44",3520.0,3435.0,3484.0,3526.0,3636.0,3657.0
N0122,"706346,73","6454809,44","706677,68","6454827,58",3520.0,3435.0,3484.0,3526.0,3636.0,3657.0
N0122,"706677,68","6454827,58","712966,64","6460370,62",3520.0,3435.0,3484.0,3526.0,3636.0,3657.0
N0122,"712966,64","6460370,62","713091,16","6460406,73",3520.0,3435.0,3484.0,3526.0,3636.0,3657.0
